apex,assessed,score,band,unassessed_reason,D1,D2,D3,D4,D5,D6,Q1,F1,F2,candidates_responded,protocol_era,requests,methodology_version,candidates_version
signaliz.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-json,,15,0.2.0-draft,2026-08-04
signalpipe.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
signals.global,1,85,Connectable,,pass,fail,pass,fail,pass,fail,skip,pass,pass,mcp-json|mcp-server-card-json,modern,18,0.2.0-draft,2026-08-04
signatrust.io,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,fail,,,28,0.2.0-draft,2026-08-04
signdocs.com.br,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,30,0.2.0-draft,2026-08-04
signed.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,17,0.2.0-draft,2026-08-04
signomy.xyz,1,85,Connectable,,pass,fail,fail,fail,pass,fail,skip,pass,pass,mcp-server-card-json,legacy,18,0.2.0-draft,2026-08-04
signvoy.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,26,0.2.0-draft,2026-08-04
sigparser.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,22,0.2.0-draft,2026-08-04
sigrunner.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
siima.online,1,85,Connectable,,pass,fail,pass,fail,pass,fail,skip,pass,pass,mcp-json,legacy,21,0.2.0-draft,2026-08-04
silicann.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,40,0.2.0-draft,2026-08-04
siliconanalysts.com,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,13,0.2.0-draft,2026-08-04
siliconbridge.xyz,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,38,0.2.0-draft,2026-08-04
siliconfriendly.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,36,0.2.0-draft,2026-08-04
silverbackmarketing.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,27,0.2.0-draft,2026-08-04
simceptor.com,1,40,Discoverable,,pass,fail,fail,pass,skip,skip,skip,fail,pass,mcp-server-card-json,,14,0.2.0-draft,2026-08-04
simcloud.co.za,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
similarity-search-api-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
simoko.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
simplecohortllc.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,28,0.2.0-draft,2026-08-04
simplefunctions.dev,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
simplyestate.co.uk,1,80,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,fail,mcp-json,legacy,20,0.2.0-draft,2026-08-04
simplyprint.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
simplyscan.io,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
simplywarmup.com,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,26,0.2.0-draft,2026-08-04
simpson-strong-agent.onrender.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
simsense.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
simsima.io,1,50,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,pass,mcp-server-card-json,,18,0.2.0-draft,2026-08-04
simstim.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
simulis.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,13,0.2.0-draft,2026-08-04
singaporemobileproxy.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
singchat.org,1,40,Discoverable,,fail,fail,fail,pass,skip,skip,skip,fail,pass,,,20,0.2.0-draft,2026-08-04
singular.net,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,31,0.2.0-draft,2026-08-04
sinoconnection.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,26,0.2.0-draft,2026-08-04
sipflow.dev,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,24,0.2.0-draft,2026-08-04
sipi.bot,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-json,,13,0.2.0-draft,2026-08-04
sirenic.eu,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-json,,27,0.2.0-draft,2026-08-04
sirune.tech,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,15,0.2.0-draft,2026-08-04
sistaminuten.se,1,95,Agent-ready,,fail,fail,pass,fail,pass,pass,pass,pass,fail,,legacy,30,0.2.0-draft,2026-08-04
siteglass.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,27,0.2.0-draft,2026-08-04
siteguardian.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,16,0.2.0-draft,2026-08-04
sitelemetry.com,1,45,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,fail,mcp-server-card-json,,12,0.2.0-draft,2026-08-04
sitepulsar-mcp.vercel.app,1,85,Connectable,,fail,fail,pass,pass,pass,pass,pass,fail,fail,,modern,31,0.2.0-draft,2026-08-04
sitepulsar.ai,1,100,Agent-ready,,pass,fail,pass,pass,pass,pass,pass,pass,pass,mcp-json,modern,32,0.2.0-draft,2026-08-04
sitesplaced.com,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,19,0.2.0-draft,2026-08-04
sitevitals.co.uk,1,45,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,fail,ai-catalog|mcp-server-card-json,,27,0.2.0-draft,2026-08-04
situationatlas.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
sivut.co,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,14,0.2.0-draft,2026-08-04
sixta.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
skala.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,21,0.2.0-draft,2026-08-04
skanfirmy.pl,1,95,Agent-ready,,fail,fail,pass,fail,pass,pass,pass,pass,fail,,legacy,19,0.2.0-draft,2026-08-04
skedra.xyz,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
skew.site,1,50,Discoverable,,pass,fail,fail,pass,fail,skip,skip,pass,pass,mcp-json,,15,0.2.0-draft,2026-08-04
ski-france.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,19,0.2.0-draft,2026-08-04
skilder.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,25,0.2.0-draft,2026-08-04
skilimone.com,1,50,Discoverable,,pass,fail,fail,fail,fail,skip,skip,pass,pass,ai-catalog,,29,0.2.0-draft,2026-08-04
skill-history.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-json,,14,0.2.0-draft,2026-08-04
skilldb.dev,1,35,Discoverable,,pass,fail,fail,pass,skip,skip,skip,fail,fail,mcp-server-card-json,,16,0.2.0-draft,2026-08-04
skillkit.run,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,3,0.2.0-draft,2026-08-04
skillrepo.dev,1,50,Discoverable,,pass,fail,fail,pass,fail,skip,skip,pass,pass,mcp-json|mcp-server-card-json,,18,0.2.0-draft,2026-08-04
skills-hub.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
skillssafe.com,1,100,Agent-ready,,pass,fail,fail,fail,pass,pass,pass,pass,pass,mcp-json,legacy,19,0.2.0-draft,2026-08-04
skim402.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,13,0.2.0-draft,2026-08-04
skingrind.com,1,45,Discoverable,,pass,fail,fail,pass,fail,skip,skip,pass,fail,mcp-json,,28,0.2.0-draft,2026-08-04
skinknowledgebase.com,1,85,Connectable,,fail,fail,pass,fail,pass,fail,skip,pass,pass,,legacy,22,0.2.0-draft,2026-08-04
skiplagged.com,1,85,Connectable,,fail,fail,pass,fail,pass,pass,pass,fail,fail,,legacy,22,0.2.0-draft,2026-08-04
skipodds.com,1,85,Connectable,,fail,fail,pass,fail,pass,pass,pass,fail,fail,,legacy,19,0.2.0-draft,2026-08-04
skipshit.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,16,0.2.0-draft,2026-08-04
skopik.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,28,0.2.0-draft,2026-08-04
skulayer.com,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,modern,17,0.2.0-draft,2026-08-04
skyalo.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,19,0.2.0-draft,2026-08-04
skybridge.tech,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,27,0.2.0-draft,2026-08-04
skyvern.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,28,0.2.0-draft,2026-08-04
slacking.biz,1,35,Discoverable,,pass,fail,fail,fail,skip,skip,skip,fail,fail,mcp-json|mcp-server-card-json,,14,0.2.0-draft,2026-08-04
sladd.no,1,70,Connectable,,pass,fail,fail,fail,pass,fail,skip,fail,fail,mcp-json,modern,21,0.2.0-draft,2026-08-04
slashr.dev,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
slatehut.com,1,35,Discoverable,,fail,fail,fail,pass,skip,skip,skip,fail,fail,,,16,0.2.0-draft,2026-08-04
sleekplan.com,1,85,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,pass,,modern,24,0.2.0-draft,2026-08-04
sleeperhit.studio,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
sleepwalker.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,30,0.2.0-draft,2026-08-04
slickfast.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
slide-factory-mcp.vercel.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
slideforge.dev,1,95,Agent-ready,,fail,fail,pass,pass,pass,pass,pass,pass,fail,,modern,19,0.2.0-draft,2026-08-04
slideless.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,29,0.2.0-draft,2026-08-04
slidesfly.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-server-card-json,,13,0.2.0-draft,2026-08-04
slidev-mcp.org,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,22,0.2.0-draft,2026-08-04
slima.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
slingdata.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
slipstack.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,3,0.2.0-draft,2026-08-04
slipstream-pi.vercel.app,1,80,Connectable,,fail,fail,pass,fail,pass,fail,skip,pass,fail,,legacy,32,0.2.0-draft,2026-08-04
slug-generator-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
slug-generator-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
smartapex.uk,1,85,Connectable,,pass,fail,pass,fail,pass,fail,skip,pass,pass,mcp-json|mcp-server-card-json,legacy,20,0.2.0-draft,2026-08-04
smartapis.net,1,0,Absent,,skip,fail,fail,skip,skip,skip,skip,skip,fail,,,3,0.2.0-draft,2026-08-04
smartbear.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,19,0.2.0-draft,2026-08-04
smartcrawler.io,1,45,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,fail,mcp-json,,16,0.2.0-draft,2026-08-04
smartergpt.dev,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,14,0.2.0-draft,2026-08-04
smarterweather.com,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,legacy,25,0.2.0-draft,2026-08-04
smarthomeexplorer.com,1,50,Discoverable,,pass,fail,fail,fail,fail,skip,skip,pass,pass,mcp-bare,,30,0.2.0-draft,2026-08-04
smartling.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,33,0.2.0-draft,2026-08-04
smartroutes.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,16,0.2.0-draft,2026-08-04
smasher.studio,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,39,0.2.0-draft,2026-08-04
smiaware.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
smirnov.link,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,11,0.2.0-draft,2026-08-04
smklog.com,1,45,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,fail,mcp-server-card-json,,14,0.2.0-draft,2026-08-04
smolanalytics.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,13,0.2.0-draft,2026-08-04
smplkit.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,29,0.2.0-draft,2026-08-04
sms-validator-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
sms-validator-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
smsenmasse.fr,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,28,0.2.0-draft,2026-08-04
snapcall.io,1,35,Discoverable,,fail,pass,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
snapdiff.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
snapforge.org,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
snapog.com,1,35,Discoverable,,pass,fail,fail,fail,fail,skip,skip,fail,fail,mcp-server-card-json,,19,0.2.0-draft,2026-08-04
snapshot-site.com,1,45,Discoverable,,fail,fail,pass,pass,fail,skip,skip,pass,fail,,,25,0.2.0-draft,2026-08-04
snapto.link,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,modern,31,0.2.0-draft,2026-08-04
snaptoll.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,15,0.2.0-draft,2026-08-04
sncro.net,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,34,0.2.0-draft,2026-08-04
sneaker-hub.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,13,0.2.0-draft,2026-08-04
snhp.dev,1,45,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,fail,mcp-server-card-json,,17,0.2.0-draft,2026-08-04
sniff.world,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
snipara.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,26,0.2.0-draft,2026-08-04
snipget.ai,1,45,Discoverable,,pass,fail,fail,fail,fail,skip,skip,pass,fail,ai-catalog|mcp-server-card-json,,21,0.2.0-draft,2026-08-04
snitcher.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,26,0.2.0-draft,2026-08-04
snoooz.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
snooze.domains,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,legacy,21,0.2.0-draft,2026-08-04
snov.io,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
snowdata.ai,1,45,Discoverable,,pass,fail,pass,fail,fail,skip,skip,pass,fail,ai-catalog|mcp-json,,35,0.2.0-draft,2026-08-04
snowsure.ai,1,85,Connectable,,pass,fail,pass,pass,pass,fail,skip,pass,pass,ai-catalog|mcp-json|mcp-server-card-json,legacy,35,0.2.0-draft,2026-08-04
snowy-surf-deec.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
snugplanner.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,15,0.2.0-draft,2026-08-04
snyk.io,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,13,0.2.0-draft,2026-08-04
soapnoteapi.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
socal-business-storefront.onrender.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
social-api.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,16,0.2.0-draft,2026-08-04
social-intel-mcp-production.up.railway.app,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,36,0.2.0-draft,2026-08-04
social-profile-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,27,0.2.0-draft,2026-08-04
socialai.one,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,16,0.2.0-draft,2026-08-04
socialbridge-mcp.vercel.app,1,70,Connectable,,fail,fail,pass,fail,pass,fail,skip,fail,fail,,legacy,31,0.2.0-draft,2026-08-04
socialbu.com,1,35,Discoverable,,fail,fail,fail,pass,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
socialchamp.com,1,50,Discoverable,,pass,fail,fail,pass,skip,skip,skip,pass,pass,mcp-json|mcp-server-card-json,,34,0.2.0-draft,2026-08-04
socialcooks.com,1,45,Discoverable,,pass,fail,fail,fail,fail,skip,skip,pass,fail,mcp-server-card-json,,13,0.2.0-draft,2026-08-04
socialdatax.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,17,0.2.0-draft,2026-08-04
socialfetch.dev,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,legacy,32,0.2.0-draft,2026-08-04
sociality.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
socializioz.com,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,16,0.2.0-draft,2026-08-04
socialloop.ai,1,85,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,pass,mcp-json,modern,19,0.2.0-draft,2026-08-04
socialneuron.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-json,,15,0.2.0-draft,2026-08-04
socialperks.app,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
socialrainbow.app,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
socialspool.com,1,85,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,pass,,modern,20,0.2.0-draft,2026-08-04
socialync-mcp-ntgtgrzanq-ue.a.run.app,1,0,Absent,,skip,fail,fail,skip,skip,skip,skip,skip,fail,,,16,0.2.0-draft,2026-08-04
sociologic.ai,1,85,Connectable,,pass,fail,pass,pass,pass,fail,skip,pass,pass,mcp-server-card-json,modern,31,0.2.0-draft,2026-08-04
sociologicai.com,1,70,Connectable,,fail,fail,pass,pass,pass,fail,skip,fail,fail,,modern,20,0.2.0-draft,2026-08-04
sodax.com,1,85,Connectable,,pass,fail,fail,fail,pass,fail,skip,pass,pass,mcp-server-card-json,legacy,28,0.2.0-draft,2026-08-04
soeru.biz,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,20,0.2.0-draft,2026-08-04
softbowl.co.kr,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
softricks.net,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,21,0.2.0-draft,2026-08-04
sofya.co,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,fail,,,16,0.2.0-draft,2026-08-04
sol-forge-mcp.vercel.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,25,0.2.0-draft,2026-08-04
solana-fees-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,25,0.2.0-draft,2026-08-04
solana-launches-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,25,0.2.0-draft,2026-08-04
solana-pools-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,25,0.2.0-draft,2026-08-04
solenium.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
solenrich.com,1,95,Agent-ready,,fail,fail,pass,fail,pass,pass,pass,pass,fail,,legacy,34,0.2.0-draft,2026-08-04
solidus-mcp.fly.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,3,0.2.0-draft,2026-08-04
solidus-x402.fly.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,3,0.2.0-draft,2026-08-04
solinkify.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,28,0.2.0-draft,2026-08-04
solknife.xyz,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
solo.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,21,0.2.0-draft,2026-08-04
solonai.com,1,35,Discoverable,,fail,pass,fail,fail,skip,skip,skip,fail,fail,,,19,0.2.0-draft,2026-08-04
solvicus.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,17,0.2.0-draft,2026-08-04
sombra.so,1,35,Discoverable,,pass,fail,fail,pass,skip,skip,skip,fail,fail,mcp-bare|mcp-server-card-json,,18,0.2.0-draft,2026-08-04
somdewan.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
somewhere.tech,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,modern,22,0.2.0-draft,2026-08-04
somosmaqui.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,14,0.2.0-draft,2026-08-04
somosvelora.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,14,0.2.0-draft,2026-08-04
somvia.app,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
sonas.work,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,17,0.2.0-draft,2026-08-04
sonatype.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,35,0.2.0-draft,2026-08-04
sonenta.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
songstoyoureyes.com,1,85,Connectable,,fail,fail,pass,fail,pass,pass,pass,fail,fail,,modern,21,0.2.0-draft,2026-08-04
sonlightwindow.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,ai-catalog|mcp-bare,,13,0.2.0-draft,2026-08-04
sophon.consulting,1,85,Connectable,,pass,fail,pass,fail,pass,fail,skip,pass,pass,server-card-endpoint-relative|ai-catalog|mcp-server-card-json,legacy,37,0.2.0-draft,2026-08-04
sophymarine.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,15,0.2.0-draft,2026-08-04
soracom.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,skip,fail,pass,,,14,0.2.0-draft,2026-08-04
sorsa.app,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,14,0.2.0-draft,2026-08-04
sorted.fast,1,50,Discoverable,,pass,fail,fail,pass,fail,skip,skip,pass,pass,ai-catalog|mcp-json|mcp-server-card-json,,25,0.2.0-draft,2026-08-04
sos-battery.sk,1,85,Connectable,,pass,fail,pass,fail,pass,pass,fail,pass,pass,mcp-json|mcp-server-card-json,legacy,19,0.2.0-draft,2026-08-04
sota.io,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,modern,21,0.2.0-draft,2026-08-04
soulcraftagency.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,skip,pass,pass,mcp-server-card-json,,15,0.2.0-draft,2026-08-04
soullight.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
source.parts,1,85,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,pass,,modern,24,0.2.0-draft,2026-08-04
sourced.dev,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,45,0.2.0-draft,2026-08-04
sourcelibrary.org,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,13,0.2.0-draft,2026-08-04
sourcemill.ai,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,4,0.2.0-draft,2026-08-04
sourcey.com,1,80,Connectable,,fail,fail,pass,fail,pass,fail,skip,pass,fail,,legacy,25,0.2.0-draft,2026-08-04
southlondonscientific.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,skip,fail,fail,,,36,0.2.0-draft,2026-08-04
sovantica.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,pass,,,17,0.2.0-draft,2026-08-04
sovereigntyempire.com,1,0,Absent,,error,fail,fail,error,skip,skip,skip,fail,fail,,,6,0.2.0-draft,2026-08-04
sovgrid.org,1,10,Text-only,,fail,fail,fail,fail,skip,skip,skip,pass,fail,,,20,0.2.0-draft,2026-08-04
spacefast.com,1,80,Connectable,,pass,fail,fail,pass,pass,fail,skip,pass,fail,mcp-server-card-json,modern,22,0.2.0-draft,2026-08-04
spacefrontiers.org,1,80,Connectable,,fail,fail,pass,pass,pass,fail,skip,pass,fail,,legacy,23,0.2.0-draft,2026-08-04
